Key	Value
17ed	20
17ec	17
17eb	16
4d52	22
4d51	12
17ea	14
4d54	15
4d53	12
4d3d	19
4d3c	16
4d3f	24
4d3e	12
4d5b	14
4d5a	16
4d5d	13
4d5c	17
4d67	17
4d66	10
4d69	18
4d68	18
17ff	13
4d61	14
17fe	13
17fd	17
4d60	14
4d63	11
17fc	15
4d62	20
17fb	22
4d65	16
17fa	14
4d64	23
4d4e	18
4d4d	11
4d4f	16
4d6a	10
4d6c	19
4d6b	18
4d6e	13
4d6d	10
4d78	20
4d77	15
4d79	17
4d70	20
f1a5	10
f1a4	15
f1a3	19
4d72	16
4d71	17
f1a2	20
f1a1	19
4d74	13
4d73	19
f1a0	18
4d76	11
4d75	13
4d5f	12
4d5e	14
4d7b	10
4d7a	8
4d7d	13
4d7c	12
4d7f	15
4d7e	13
4d89	19
4d88	17
4d81	14
4d80	15
4d83	20
4d82	13
4d85	14
4d84	22
4d87	20
4d86	12
4d6f	16
f1ae	16
4d8a	11
f1ad	20
f1ac	15
4d8c	13
f1ab	16
4d8b	16
f1aa	9
4d8e	16
4d8d	16
4d8f	11
4d99	8
f1b9	16
f1b8	17
f1b7	18
4d92	10
f1c7	19
4d91	15
f1c6	22
f1c5	15
4d94	12
4d93	18
f1c4	8
4d96	14
f1c3	15
f1c2	15
4d95	2
4d98	17
f1c1	13
f1c0	16
4d97	16
4d90	18
f1af	22
4d9b	13
4d9a	16
4d9d	13
4d9c	16
4d9f	6
4d9e	15
f1a9	16
f1a8	13
f1a7	14
f1a6	16
f1b6	14
f1b5	10
f1b4	22
f1b3	16
f1b2	16
f1b1	12
f1b0	9
f1cf	15
f1ce	16
f1cd	13
f1cc	12
f1cb	17
f1ca	18
f1d9	14
f1e9	21
f1e8	13
f1e7	12
f1e6	17
f1e5	15
f1e4	18
f1e3	16
f1e2	8
f1e1	11
f1e0	19
f1bf	14
f1be	22
f1bd	17
f1bc	11
f1bb	17
f1ba	15
1909	19
1908	15
f1c9	19
f1c8	12
f1d8	15
f1d7	20
f1d6	16
f1d5	17
f1d4	15
f1d3	13
f1d2	17
f1d1	17
f1d0	14
1907	16
1906	14
1905	16
1904	22
1903	13
1902	17
1901	16
1900	13
f1ef	11
f1ee	15
f1ed	14
f1ec	10
1919	16
f1eb	10
f1ea	21
190f	14
190e	12
190d	17
190c	20
190b	9
190a	14
1910	13
1918	16
1917	12
1916	22
1915	12
1914	12
1913	17
1912	17
1911	10
f1df	18
f1de	19
f1dd	14
f1dc	12
f1db	10
f1da	11
191f	19
191e	13
191d	18
191c	22
191b	16
191a	13
1921	16
f1f9	13
1920	15
f1f8	14
f1f7	14
f1f6	12
f1f5	13
f1f4	14
f1f3	21
1929	24
f1f2	14
1928	15
f1f1	12
1927	14
f1f0	16
1926	14
1925	19
1924	12
1923	20
1922	12
192a	13
192f	14
192e	11
192d	16
192c	13
192b	13
1932	16
1931	15
1930	12
1939	13
1938	6
1937	10
1936	16
1935	14
1934	10
1933	15
193b	14
193a	6
f1ff	12
f1fe	19
f1fd	11
f1fc	14
f1fb	15
f1fa	12
193f	21
193e	18
193d	16
193c	12
1943	16
1942	13
1941	16
1940	12
1949	18
1948	20
1947	21
1946	15
1945	22
1944	9
194c	15
194b	17
194a	18
4ca1	20
4ca0	13
194f	12
194e	14
194d	18
1954	17
1953	16
1952	22
1951	17
1950	13
1959	5
1958	14
1957	12
1956	17
1955	12
195d	20
195c	11
195b	10
195a	13
4cb0	22
4cb2	11
4cb1	9
195f	17
195e	17
1965	11
1964	22
1963	18
1962	20
1961	8
1960	17
4ca3	13
4ca2	12
4ca5	17
4ca4	4
4ca7	21
1969	11
4ca6	17
1968	10
4ca9	9
1967	14
4ca8	26
1966	8
196e	20
196d	19
196c	16
196b	15
196a	16
4cc1	16
4cc0	9
4cc3	18
4cc2	8
4cac	18
4cab	20
4cae	12
4cad	16
4caf	20
196f	22
1976	19
1975	14
1974	19
1973	13
1972	14
1971	14
4caa	13
1970	19
4cb4	17
4cb3	17
4cb6	22
4cb5	21
4cb8	10
4cb7	12
1979	14
1978	17
4cb9	25
1977	13
197f	17
197e	13
197d	20
4cd0	15
197c	7
4cd2	13
197b	15
197a	8
4cd1	14
4cd4	18
4cd3	13
4cbd	11
1990	17
4cbc	7
4cbf	22
4cbe	12
1987	13
1986	19
1985	23
1984	17
1983	15
1982	18
1981	13
4cbb	15
1980	16
4cba	12
4cc5	28
4cc4	13
4cc7	14
4cc6	15
4cc9	14
4cc8	18
1989	15
1988	16
f313	22
198f	21
f312	17
4ce1	17
f311	12
198e	11
198d	20
f310	12
4ce0	16
198c	16
4ce3	11
198b	17
4ce2	12
4ce5	9
198a	12
4ce4	18
4cce	12
4ccd	15
4ccf	15
f30b	21
1998	17
1997	16
f30a	16
1996	25
1995	13
1994	17
4cca	11
1993	16
4ccc	20
1992	15
4ccb	15
1991	15
4cd6	16
4cd5	20
4cd8	21
f319	13
f318	11
4cd7	15
f317	13
4cd9	18
f316	14
f315	16
f314	18
1999	14
4cf0	12
f302	18
f301	11
4cf2	11
f300	17
199f	17
4cf1	18
199e	21
199d	11
4cf4	15
4cf3	5
199c	10
4cf6	9
199b	17
199a	18
4cf5	15
4cdf	13
4cde	14
4cdb	17
4cda	11
4cdd	10
4cdc	14
4ce7	13
f309	19
4ce6	16
4ce9	19
f308	17
f307	15
4ce8	15
f306	15
f305	19
f304	7
f303	14
f335	19
f334	13
f333	15
f332	9
f331	13
f330	12
4cef	18
f31f	13
f31e	16
f31d	11
f32d	12
f32c	20
4cea	19
f32b	10
f32a	16
4cec	17
4ceb	17
4cee	12
4ced	6
4cf8	22
4cf7	14
4cf9	17
f339	9
f338	13
f337	14
f336	22
f324	19
f323	15
f322	9
f321	20
f320	16
f30f	20
f30e	17
f30d	16
f30c	8
f31c	23
f31b	13
4cfb	15
f31a	11
4cfa	11
4cfd	20
4cfc	12
4cff	15
4cfe	16
f329	25
f328	20
f327	17
f326	10
f325	9
f357	19
f356	14
f355	20
f354	17
f353	7
f352	9
f351	17
f350	23
f33f	17
f34f	13
f34e	12
f34d	11
f34c	10
f34b	15
f34a	14
f359	17
f358	9
f346	14
f345	12
f344	18
f343	12
f342	13
f341	23
f340	19
f32f	15
f32e	14
f33e	17
f33d	13
f33c	15
f33b	20
f33a	16
f349	16
f348	11
f347	16
f379	19
f378	11
f377	10
f376	19
f375	19
f374	16
f373	12
f372	12
f371	17
f370	12
f36f	11
f36e	19
f36d	17
f36c	21
f36b	13
f36a	13
f368	21
f367	18
f366	16
f365	15
f364	24
f363	12
f362	14
f361	16
f360	12
f35f	27
f35e	15
f35d	20
f35c	8
f35b	13
f35a	14
f369	15
18a1	21
18a0	15
f399	11
f398	13
f397	8
f396	14
f395	13
f394	14
f393	12
18a9	13
f392	13
18a8	13
f391	21
18a7	12
f390	11
18a6	20
18a5	14
18a4	16
18a3	16
18a2	25
f38f	16
f38e	18
f38d	19
f38c	10
f38b	18
f38a	14
4e08	26
18b2	11
18b1	22
f389	15
4e07	12
f388	28
18b0	11
4e09	14
f387	13
f386	18
f385	15
f384	19
f383	12
4e00	12
f382	9
18b9	15
f381	10
f380	19
18b8	16
4e02	15
4e01	10
18b7	10
4e04	13
18b6	12
4e03	23
18b5	12
18b4	12
4e06	12
18b3	14
4e05	13
f37f	14
f37e	12
f37d	15
f37c	15
f37b	14
f37a	8
18c3	14
4e19	10
18c2	13
4e18	15
18c1	14
18c0	13
4e11	11
4e10	14
4e13	19
18c9	20
4e12	17
18c8	12
4e15	15
18c7	12
18c6	18
4e14	19
18c5	12
4e17	14
18c4	14
4e16	10
18aa	16
18af	16
18ae	14
18ad	20
18ac	14
18ab	19
18d4	12
4e29	19
18d3	10
18d2	17
18d1	16
18d0	15
4e22	18
4e21	15
4e24	9
4e23	16
18d9	15
4e26	14
18d8	23
4e25	15
18d7	20
18d6	26
4e28	12
4e27	19
18d5	19
18bb	11
18ba	9
f39f	15
f39e	11
4e20	16
f39d	18
f39c	18
f39b	12
f39a	13
4e0b	18
4e0a	19
4e0d	11
18bf	11
4e0c	13
18be	17
4e0f	17
18bd	24
18bc	13
4e0e	16
18e5	21
18e4	25
18e3	10
18e2	15
18e1	11
18e0	19
4e33	16
4e32	12
4e35	9
4e34	13
18e9	19
4e37	22
4e36	15
18e8	18
18e7	14
4e39	21
18e6	12
4e38	12
18cc	15
18cb	17
18ca	16
4e31	12
4e30	13
4e1a	10
4e1c	10
4e1b	18
4e1e	19
4e1d	16
18cf	7
18ce	17
4e1f	14
18cd	20
18f6	13
18f5	19
18f4	15
18f3	14
18f2	18
18f1	9
18f0	10
4e3a	12
4e44	14
4e43	16
4e46	12
4e45	20
4e48	12
4e47	17
18f9	16
18f8	15
4e49	13
18f7	20
18dd	17
18dc	17
18db	20
18da	14
4e40	12
4e42	17
4e41	19
4e2b	18
4e2a	13
4e2d	21
4e2c	9
4e2f	15
4e2e	10
18df	16
18de	16
4e4b	11
4e4a	15
4e55	12
4e54	15
4e57	13
4e56	10
4e59	9
4e58	9
18ee	13
18ed	18
18ec	19
18eb	13
4e51	14
18ea	15
4e50	10
4e53	26
4e52	13
4e3c	13
4e3b	15
4e3e	18
4e3d	13
4e3f	14
18ef	8
4e5a	14
4e5c	17
4e5b	16
4e66	19
4e65	17
4e68	18
4e67	9
4e69	14
18ff	20
18fe	12
4e60	11
18fd	13
18fc	10
18fb	20
4e62	17
4e61	10
18fa	12
4e64	12
4e63	12
4e4d	17
4e4c	16
4e4f	13
4e4e	21
4e6b	15
4e6a	12
4e6d	26
4e6c	21
4e77	18
4e76	21
4e79	14
4e78	16
f2a4	14
f2a3	17
f2a2	21
4e71	12
f2a1	8
4e70	18
f2a0	14
4e73	16
4e72	21
4e75	15
4e74	11
4e5e	18
4e5d	19
4e5f	20
4e7a	18
4e7c	13
4e7b	17
4e7e	17
4e7d	10
4e88	15
4e87	19
4e89	17
4e80	10
4e82	14
4e81	12
4e84	15
4e83	12
4e86	14
4e85	15
4e6f	14
4e6e	20
f2ad	16
f2ac	10
f2ab	14
4e8b	8
f2aa	24
4e8a	23
4e8d	10
4e8c	13
4e8f	16
4e8e	12
4e99	19
4e98	14
f2b9	12
f2b8	12
f2b7	22
f2b6	15
4e91	14
f2c6	15
4e90	18
f2c5	14
f2c4	18
4e93	11
f2c3	16
4e92	8
f2c2	13
4e95	11
f2c1	19
4e94	9
f2c0	21
4e97	15
4e96	20
4e7f	13
f2af	18
f2ae	12
4e9a	18
4e9c	6
4e9b	15
4e9e	22
4e9d	18
4e9f	20
f2a9	13
f2a8	12
f2a7	11
f2a6	13
f2a5	17
f2b5	12
f2b4	12
f2b3	24
f2b2	19
f2b1	19
f2b0	15
f2cf	20
f2ce	17
f2cd	16
f2cc	15
f2cb	15
f2ca	20
f2d9	9
f2d8	21
f2e8	13
f2e7	11
f2e6	16
f2e5	16
f2e4	11
f2e3	18
f2e2	20
f2e1	13
f2e0	18
f2be	11
f2bd	20
f2bc	14
f2bb	16
f2ba	9
f2c9	9
f2c8	13
f2c7	7
f2d7	13
f2d6	17
f2d5	15
f2d4	21
f2d3	16
f2d2	20
f2d1	11
f2d0	17
f2bf	14
f2ef	19
f2ee	11
f2ed	24
f2ec	20
f2eb	8
f2ea	12
f2df	14
f2de	14
f2dd	12
f2dc	17
f2db	15
f2da	13
f2e9	13
f2f9	12
f2f8	16
f2f7	21
f2f6	15
f2f5	16
f2f4	17
f2f3	18
f2f2	24
f2f1	14
f2f0	17
f2ff	13
f2fe	17
f2fd	11
f2fc	11
f2fb	18
f2fa	8
4da0	14
4db1	12
4db0	22
4da9	22
4da2	11
4da1	7
4da4	15
4da3	19
4da6	17
4da5	5
4da8	19
4da7	17
4dc0	11
4dc2	20
4dc1	12
4dab	20
4daa	17
4dad	18
4dac	12
4daf	16
4dae	19
4db3	17
4db2	9
4db5	19
4db4	23
4db7	17
4db6	19
4db9	9
4db8	13
4dd1	15
4dd0	14
4dd3	12
4dd2	21
4dbc	17
4dbb	17
4dbe	12
4dbd	15
4dbf	9
4dba	8
4dc4	12
4dc3	16
4dc6	13
4dc5	13
4dc8	22
4dc7	14
4dc9	17
f412	18
f411	18
4de0	24
f410	13
4de2	19
4de1	18
4de4	19
4de3	13
4dcd	15
4dcc	13
4dcf	12
4dce	14
f40a	9
4dcb	18
4dca	14
4dd5	16
4dd4	23
f419	12
4dd7	19
f418	18
f417	17
4dd6	15
4dd9	22
f416	7
f415	17
4dd8	13
f414	16
f413	15
f401	11
f400	11
4df1	12
4df0	20
4df3	13
4df2	19
4df5	10
4df4	13
4dde	13
4ddd	13
4ddf	21
4dda	13
4ddc	9
4ddb	19
f409	15
4de6	14
f408	12
4de5	7
4de8	12
f407	15
4de7	17
f406	19
f405	18
f404	16
4de9	12
f403	8
f402	12
f434	18
f433	18
f432	20
f431	4
f430	14
4def	12
4dee	16
f41f	16
f41e	16
f41d	15
f41c	11
f42c	12
f42b	16
f42a	14
4deb	22
4dea	15
4ded	16
4dec	25
4df7	16
4df6	16
4df9	22
4df8	16
f439	19
f438	15
f437	16
f436	9
f435	15
f423	10
f422	14
f421	9
f420	11
4dff	19
f40f	17
f40e	16
f40d	12
f40c	18
f40b	16
f41b	11
f41a	17
4dfa	23
4dfc	12
4dfb	26
4dfe	10
4dfd	11
f429	23
f428	14
f427	14
f426	11
f425	14
f424	21
f456	14
f455	15
f454	13
f453	16
f452	16
f451	12
f450	12
f43f	14
f43e	21
f44e	23
f44d	20
f44c	19
f44b	13
f44a	17
f459	16
f458	15
f457	19
f445	27
f444	23
f443	11
f442	18
f441	10
f440	16
f42f	18
f42e	26
f42d	17
f43d	13
f43c	7
f43b	19
f43a	12
f449	17
f448	17
f447	12
f446	18
f478	13
f477	19
f476	13
f475	19
f474	17
f473	16
f472	20
f471	17
f470	17
f46f	20
f46e	9
f46d	16
f46c	15
f46b	23
f46a	16
f479	13
f467	17
f466	17
f465	11
f464	17
f463	18
f462	16
f461	13
f460	16
f44f	13
f45f	17
f45e	12
f45d	23
f45c	15
f45b	16
f45a	17
f469	18
f468	19
19a0	15
f499	8
f498	13
f497	17
f496	18
f495	17
f494	18
f493	11
f492	14
19a8	10
19a7	11
f491	13
19a6	16
f490	10
19a5	12
19a4	11
19a3	17
19a2	16
19a1	14
f48f	10
f48e	14
f48d	15
f48c	15
f48b	17
f48a	13
4f07	11
f489	13
19b1	16
19b0	20
f488	18
4f06	27
f487	18
4f09	12
4f08	20
f486	7
f485	21
f484	20
f483	8
f482	22
19b9	18
f481	17
f480	15
19b8	12
19b7	12
4f01	14
19b6	18
4f00	9
19b5	11
4f03	14
19b4	15
4f02	15
19b3	23
4f05	13
19b2	21
4f04	15
f47f	20
f47e	13
f47d	13
f47c	19
f47b	7
f47a	11
19a9	8
4f18	14
19c2	12
4f17	10
19c1	21
19c0	13
4f19	13
4f10	22
19c9	12
4f12	18
19c8	18
19c7	7
4f11	9
19c6	10
4f14	14
4f13	17
19c5	16
4f16	11
19c4	16
4f15	11
19c3	13
19af	23
19ae	18
19ad	9
19ac	13
19ab	12
19aa	16
4f29	9
19d3	6
4f28	19
19d2	18
19d1	15
19d0	14
4f21	12
4f20	11
19d9	19
4f23	14
4f22	18
19d8	13
19d7	20
4f25	13
19d6	14
4f24	11
19d5	22
4f27	8
4f26	16
19d4	18
19ba	19
4f0f	10
f49f	15
f49e	17
f49d	13
f49c	14
f49b	20
f49a	18
4f0a	6
19bf	17
19be	16
4f0c	9
4f0b	19
19bd	16
19bc	19
4f0e	10
19bb	8
4f0d	10
19e4	13
4f39	14
19e3	13
19e2	12
19e1	12
19e0	14
4f32	16
4f31	24
4f34	19
19e9	15
4f33	19
4f36	7
19e8	11
4f35	13
19e7	12
4f38	14
19e6	15
4f37	21
19e5	15
19cb	10
19ca	11
4f30	15
4f1b	17
4f1a	15
4f1d	16
19cf	4
4f1c	19
19ce	15
4f1f	14
19cd	12
4f1e	23
19cc	10
19f5	10
19f4	21
19f3	13
19f2	22
19f1	9
19f0	13
4f43	17
4f42	19
4f45	9
4f44	20
19f9	14
4f47	12
19f8	26
4f46	20
19f7	21
4f49	18
4f48	17
19f6	11
19dc	14
19db	14
19da	15
4f41	14
4f40	21
4f2a	25
4f2c	9
4f2b	16
4f2e	11
4f2d	17
19df	11
19de	8
19dd	9
4f2f	18
4f4a	16
4f54	14
4f53	10
4f56	14
4f55	18
4f58	13
4f57	10
4f59	21
19ed	15
19ec	23
19eb	23
19ea	23
4f50	15
4f52	17
4f51	11
4f3b	15
4f3a	17
4f3d	12
4f3c	14
4f3f	14
4f3e	12
19ef	15
19ee	15
4f5b	14
4f5a	6
4f65	11
4f64	17
4f67	13
4f66	14
4f69	16
4f68	13
19fe	8
19fd	11
19fc	11
19fb	12
19fa	10
4f61	11
4f60	17
4f63	20
4f62	14
4f4c	13
4f4b	14
4f4e	12
4f4d	21
4f4f	19
19ff	14
4f6a	12
4f6c	13
4f6b	13
4f76	16
4f75	5
4f78	15
4f77	13
4f79	14
f3a3	13
f3a2	17
4f70	17
f3a1	13
f3a0	16
4f72	13
4f71	15
4f74	15
4f73	11
4f5d	14
4f5c	16
4f5f	8
4f5e	14
4f7b	9
4f7a	8
4f7d	17
4f7c	9
4f87	20
4f86	14
4f89	11
4f88	10
4f81	18
4f80	16
4f83	18
4f82	14
4f85	14
4f84	13
4f6e	15
4f6d	10
4f6f	16
f3ac	11
f3ab	14
f3aa	22
4f8a	17
4f8c	15
4f8b	11
4f8e	18
4f8d	18
4f98	14
4f97	13
4f99	15
f3b9	19
f3b8	19
f3b7	14
f3b6	21
f3b5	16
4f90	5
f3c5	16
f3c4	11
f3c3	14
4f92	18
f3c2	22
4f91	13
4f94	16
f3c1	14
4f93	10
f3c0	16
4f96	15
4f95	22
4f7f	15
4f7e	18
f3af	19
f3ae	9
f3ad	8
4f9b	21
4f9a	20
4f9d	10
4f9c	10
4f9f	17
4f9e	11
f3a9	15
f3a8	16
f3a7	9
f3a6	23
f3a5	22
f3a4	21
f3b4	17
f3b3	15
f3b2	11
f3b1	14
f3b0	15
4f8f	22
f3ce	20
f3cd	16
f3cc	16
f3cb	12
f3ca	12
f3d9	24
f3d8	20
f3d7	14
f3e7	18
f3e6	18
f3e5	17
f3e4	14
f3e3	13
f3e2	15
f3e1	15
f3e0	16
f3cf	12
f3bd	20
f3bc	18
f3bb	11
f3ba	11
f3c9	17
f3c8	18
f3c7	18
f3c6	15
f3d6	16
f3d5	25
f3d4	18
f3d3	20
f3d2	9
f3d1	12
f3d0	17
f3bf	19
f3be	14
f3ef	11
f3ee	16
f3ed	18
f3ec	19
f3eb	10
f3ea	17
f3f9	20
f3df	18
f3de	18
f3dd	14
f3dc	21
f3db	14
f3da	12
f3e9	9
f3e8	13
f3f8	12
f3f7	12
f3f6	12
f3f5	20
f3f4	17
f3f3	15
f3f2	8
f3f1	14
f3f0	12
f3ff	16
f3fe	18
f3fd	13
f3fc	10
f3fb	11
f3fa	9
4eb0	19
4ea9	14
4ea8	20
4ea1	20
4ea0	21
4ea3	21
4ea2	14
4ea5	22
4ea4	13
4ea7	15
4ea6	18
4ec1	12
4ec0	14
4eaa	22
4eac	14
4eab	10
4eae	7
4ead	14
4eaf	12
4eb9	17
4eb2	13
4eb1	21
4eb4	19
4eb3	20
4eb6	14
4eb5	16
4eb8	21
4eb7	10
4ed0	10
4ed2	13
4ed1	21
4ebb	20
4eba	18
4ebd	16
4ebc	13
4ebf	20
4ebe	13
4ec3	14
4ec2	10
4ec5	15
4ec4	15
4ec7	15
4ec6	21
4ec9	16
4ec8	12
f511	13
f510	15
4ee1	13
4ee0	12
4ee3	15
4ee2	19
4ecc	15
4ecb	13
4ece	18
4ecd	18
4ecf	15
4eca	20
f519	14
4ed4	14
4ed3	16
f518	20
4ed6	16
f517	9
f516	16
4ed5	10
f515	15
4ed8	15
f514	12
4ed7	12
f513	16
f512	19
4ed9	14
f500	10
4ef0	15
4ef2	15
4ef1	17
4ef4	17
4ef3	22
4edd	11
4edc	18
4edf	10
4ede	13
4edb	14
f509	20
4eda	13
f508	13
4ee5	14
4ee4	12
f507	9
f506	12
4ee7	15
4ee6	17
f505	7
4ee9	14
f504	15
4ee8	5
f503	15
f502	18
f501	15
f533	15
f532	15
f531	17
f530	15
4eee	15
4eed	21
4eef	12
f51f	11
f51e	9
f51d	13
f51c	11
f51b	17
f52b	18
f52a	15
4eea	23
4eec	6
4eeb	13
4ef6	7
4ef5	19
f539	13
4ef8	21
f538	10
4ef7	11
f537	18
f536	12
4ef9	20
f535	15
f534	18
f522	12
f521	16
f520	23
4eff	13
4efe	14
f50f	12
f50e	18
f50d	27
f50c	26
f50b	12
f50a	15
f51a	22
4efb	14
4efa	16
4efd	14
4efc	22
f529	11
f528	17
f527	19
f526	14
f525	14
f524	15
f523	19
f555	19
f554	13
f553	16
f552	14
f551	13
f550	21
f53f	16
f53e	13
f53d	14
f54d	17
f54c	14
f54b	17
f54a	13
f559	11
f558	15
f557	13
f556	18
f544	18
f543	19
f542	15
f541	22
f540	7
f52f	22
f52e	15
f52d	14
f52c	19
f53c	6
f53b	22
f53a	19
f549	18
f548	23
f547	18
f546	18
f545	23
f577	16
f576	15
f575	12
f574	18
f573	7
f572	14
f571	18
f570	14
f55f	11
f56f	15
f56e	16
f56d	14
f56c	13
f56b	16
f56a	15
f579	18
f578	17
f566	16
f565	8
f564	15
f563	18
f562	7
f561	15
f560	13
f54f	18
f54e	10
f55e	13
f55d	15
f55c	17
f55b	18
f55a	20
f569	11
f568	19
f567	15
f599	12
f598	18
f597	14
f596	19
f595	14
f594	19
f593	17
f592	13
f591	15
f590	12
f58f	15
f58e	13
f58d	18
f58c	15
f58b	21
f58a	20
f588	14
f587	15
f586	18
f585	14
f584	14
f583	17
f582	13
f581	15
f580	15
f57f	12
f57e	19
f57d	17
f57c	18
f57b	14
f57a	11
f589	20
f59f	20
f59e	14
f59d	10
f59c	14
f59b	19
f59a	11
f4a2	13
f4a1	13
f4a0	21
f4ab	10
f4aa	14
f4b9	16
f4b8	20
f4b7	15
f4b6	16
f4b5	15
f4b4	25
f4c4	8
f4c3	15
f4c2	11
f4c1	11
f4c0	23
f4af	15
f4ae	15
f4ad	15
f4ac	17
f4a9	16
f4a8	15
f4a7	8
f4a6	14
f4a5	20
f4a4	16
f4a3	14
f4b3	12
f4b2	15
f4b1	13
f4b0	19
f4cd	12
f4cc	18
f4cb	14
f4ca	14
f4d9	20
f4d8	13
f4d7	18
f4d6	15
f4e6	16
f4e5	25
f4e4	11
f4e3	12
f4e2	19
f4e1	24
f4e0	13
f4cf	14
f4ce	17
f4bc	14
f4bb	17
f4ba	13
f4c9	12
f4c8	15
f4c7	11
f4c6	19
f4c5	15
f4d5	14
f4d4	19
f4d3	16
f4d2	14
f4d1	14
f4d0	20
f4bf	23
f4be	14
f4bd	15
f4ef	19
f4ee	19
f4ed	8
f4ec	12
f4eb	15
f4ea	12
f4f9	16
f4f8	16
f4de	13
f4dd	15
f4dc	14
f4db	17
f4da	9
f4e9	15
f4e8	16
f4e7	15
f4f7	17
f4f6	13
f4f5	20
f4f4	14
f4f3	9
f4f2	13
f4f1	7
f4f0	20
f4df	11
f4ff	17
f4fe	20
f4fd	20
f4fc	18
f4fb	21
f4fa	9
4fa8	16
4fa7	15
4fa9	13
4fa0	15
4fa2	16
4fa1	16
4fa4	11
4fa3	8
4fa6	16
4fa5	15
4fc0	12
4fab	22
4faa	13
4fad	18
4fac	17
4faf	11
4fae	15
4fb9	18
4fb8	21
4fb1	17
4fb0	13
4fb3	16
4fb2	15
4fb5	11
4fb4	16
4fb7	16
4fb6	18
4fd1	8
4fd0	12
4fba	9
4fbc	13
4fbb	12
4fbe	17
4fbd	16
4fbf	17
4fc9	8
4fc2	17
4fc1	18
4fc4	11
4fc3	15
4fc6	11
4fc5	18
4fc8	13
4fc7	17
f610	18
4fe0	13
4fe2	9
4fe1	11
4fcb	15
4fca	19
4fcd	23
4fcc	14
4fcf	20
4fce	17
f619	13
4fd3	10
f618	12
f617	12
4fd2	13
f616	17
4fd5	15
4fd4	21
f615	9
4fd7	14
f614	19
4fd6	15
f613	14
4fd9	8
f612	18
f611	19
4fd8	17
4ff1	18
4ff0	16
4ff3	17
4ff2	9
4fdc	17
4fdb	23
4fde	13
4fdd	16
4fdf	17
f609	16
4fda	9
f608	14
4fe4	15
f607	15
4fe3	15
f606	16
4fe6	13
f605	14
4fe5	15
f604	10
4fe8	7
f603	10
4fe7	15
f602	11
f601	13
4fe9	16
f600	18
f632	8
f631	10
f630	10
4fed	15
4fec	16
4fef	19
f61f	20
f61e	17
4fee	11
f61d	19
f61c	11
f61b	16
f61a	10
f62a	7
4feb	14
4fea	17
4ff5	18
4ff4	21
f639	14
f638	16
4ff7	17
f637	15
4ff6	21
4ff9	24
f636	11
4ff8	18
f635	11
f634	18
f633	17
f621	15
f620	12
4ffe	21
4ffd	14
f60f	15
f60e	11
f60d	11
4fff	16
f60c	13
f60b	14
f60a	20
4ffa	15
4ffc	23
4ffb	16
f629	22
f628	17
f627	16
f626	15
f625	18
f624	13
f623	14
f622	14
f654	23
f653	15
f652	11
f651	14
f650	16
f63f	12
f63e	16
f63d	14
f63c	12
f64c	12
f64b	13
f64a	18
f659	17
f658	17
f657	12
f656	14
f655	15
f643	21
f642	13
f641	8
f640	10
f62f	14
f62e	9
f62d	12
f62c	16
f62b	13
f63b	18
f63a	17
f649	15
f648	12
f647	12
f646	16
f645	16
f644	9
f676	20
f675	13
f674	20
f673	17
f672	20
f671	11
f670	15
f65f	13
f65e	17
f66e	15
f66d	15
f66c	15
f66b	17
f66a	12
f679	18
f678	11
f677	13
f665	14
f664	14
f663	16
f662	13
f661	19
f660	14
f64f	11
f64e	16
f64d	17
f65d	15
f65c	9
f65b	10
f65a	25
f669	17
f668	12
f667	14
f666	15
f698	16
f697	15
f696	13
f695	17
f694	12
f693	11
f692	12
f691	17
f690	12
f68f	10
f68e	12
f68d	11
f68c	13
f68b	18
f68a	18
f699	13
f687	15
f686	17
f685	19
f684	15
f683	17
f682	10
f681	10
f680	23
f66f	18
f67f	16
f67e	14
f67d	17
f67c	17
f67b	15
f67a	15
f689	12
f688	18
f69f	22
f69e	14
f69d	15
f69c	16
f69b	14
f69a	21
f5a1	18
f5a0	14
f5aa	27
f5b9	16
f5b8	11
f5b7	27
f5b6	11
f5b5	17
f5b4	27
f5b3	22
f5c3	14
f5c2	19
f5c1	16
f5c0	22
f5af	10
f5ae	14
f5ad	14
f5ac	9
f5ab	17
f5a9	14
f5a8	17
f5a7	14
f5a6	20
f5a5	14
f5a4	12
f5a3	19
f5a2	11
f5b2	15
f5b1	13
f5b0	15
f5cc	13
f5cb	19
f5ca	11
f5d9	13
f5d8	22
f5d7	18
f5d6	13
f5d5	15
f5e5	19
f5e4	15
f5e3	16
f5e2	15
f5e1	15
f5e0	13
f5cf	14
f5ce	16
f5cd	25
f5bb	20
f5ba	13
f5c9	13
f5c8	15
f5c7	13
f5c6	14
f5c5	18
f5c4	16
f5d4	18
f5d3	8
f5d2	7
f5d1	12
f5d0	9
f5bf	19
f5be	16
f5bd	13
f5bc	10
f5ee	12
f5ed	14
f5ec	11
f5eb	18
f5ea	17
f5f9	20
f5f8	18
f5f7	24
f5ef	17
f5dd	13
f5dc	12
f5db	14
f5da	20
f5e9	12
f5e8	15
f5e7	16
f5e6	13
f5f6	19
f5f5	11
f5f4	7
f5f3	16
f5f2	18
f5f1	14
f5f0	16
f5df	10
f5de	17
f5ff	19
f5fe	15
f5fd	10
f5fc	17
f5fb	12
f5fa	11
f719	18
f718	14
f717	15
f716	15
f715	10
f714	12
f713	17
f712	14
f711	17
f710	20
f709	20
f708	19
f707	17
f706	13
f705	17
f704	10
f703	11
f702	11
